provincia_id,provincia_nombre,causa_id,materia_id,materia_descripcion,materia_estadistica,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,causa_fecha_inicio,objeto_litigio_id,objeto_litigio_descripcion,objeto_litigio_estadistico,acto_procesal_descripcion,acto_procesal_fecha,estado_procesal,fecha_envio
26,Chubut,1/100/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-02-26,En trámite,2021-05-13
26,Chubut,1/100/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-08,En trámite,2021-05-13
26,Chubut,1/100/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Autos para sentencia,2021-04-23,En trámite,2021-05-13
26,Chubut,1/100/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Sentencia Interlocutoria,2021-04-29,En trámite,2021-05-13
26,Chubut,1/1004/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-09,En trámite,2021-05-13
26,Chubut,1/1004/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-03-29,Archivado,2021-05-13
26,Chubut,1/1006/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-15,En trámite,2021-05-13
26,Chubut,1/1007/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-05,Archivado,2021-05-13
26,Chubut,1/1007/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-08,En trámite,2021-05-13
26,Chubut,1/1007/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-08,En trámite,2021-05-13
26,Chubut,1/101/2015,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-04,Archivado,2021-05-13
26,Chubut,1/101/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-02-26,En trámite,2021-05-13
26,Chubut,1/101/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-06,En trámite,2021-05-13
26,Chubut,1/101/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Autos para sentencia,2021-04-23,En trámite,2021-05-13
26,Chubut,1/101/2021,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-23,1088,Juicio Ejecutivo,Cobro de dinero,Sentencia Interlocutoria,2021-04-29,En trámite,2021-05-13
26,Chubut,1/1011/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-14,En trámite,2021-05-13
26,Chubut,1/1012/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-09,En trámite,2021-05-13
26,Chubut,1/1012/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-03-03,Archivado,2021-05-13
26,Chubut,1/1012/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-03-16,En trámite,2021-05-13
26,Chubut,1/1013/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-03-15,En trámite,2021-05-13
26,Chubut,1/1014/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-09,En trámite,2021-05-13
26,Chubut,1/1014/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-03-29,Archivado,2021-05-13
26,Chubut,1/1016/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Providencia simple,2021-02-12,En trámite,2021-05-13
26,Chubut,1/1016/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/1016/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Providencia simple,2021-04-13,En trámite,2021-05-13
26,Chubut,1/1016/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Providencia simple,2021-04-22,En trámite,2021-05-13
26,Chubut,1/1017/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-18,En trámite,2021-05-13
26,Chubut,1/1017/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-05,En trámite,2021-05-13
26,Chubut,1/1017/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-19,En trámite,2021-05-13
26,Chubut,1/1017/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1047,Oficio Ley 22.172,Oficio,Providencia simple,2021-02-05,En trámite,2021-05-13
26,Chubut,1/1018/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-03-15,En trámite,2021-05-13
26,Chubut,1/1018/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/1018/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-03,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-15,En trámite,2021-05-13
26,Chubut,1/102/2020,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2020-06-04,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-02-02,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-02-24,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-05,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-12,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-16,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-22,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-03-31,En trámite,2021-05-13
26,Chubut,1/102/2021,2,Civil y comercial,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1001,Acción de amparo,Amparo,Providencia simple,2021-04-26,En trámite,2021-05-13
26,Chubut,1/1020/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-15,En trámite,2021-05-13
26,Chubut,1/1021/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-01-13,En trámite,2021-05-13
26,Chubut,1/1021/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-01-18,En trámite,2021-05-13
26,Chubut,1/1021/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-06,En trámite,2021-05-13
26,Chubut,1/1021/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-14,En trámite,2021-05-13
26,Chubut,1/1022/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-08,En trámite,2021-05-13
26,Chubut,1/1024/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-08,Archivado,2021-05-13
26,Chubut,1/1025/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-25,En trámite,2021-05-13
26,Chubut,1/1025/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-03-18,Archivado,2021-05-13
26,Chubut,1/1029/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-03,Archivado,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-04,En trámite,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-12,En trámite,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-04-12,En trámite,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-04-16,En trámite,2021-05-13
26,Chubut,1/1029/2019,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-04-22,En trámite,2021-05-13
26,Chubut,1/103/2009,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-31,En trámite,2021-05-13
26,Chubut,1/103/2009,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-15,En trámite,2021-05-13
26,Chubut,1/103/2009,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-28,En trámite,2021-05-13
26,Chubut,1/103/2019,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-02-13,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-20,En trámite,2021-05-13
26,Chubut,1/103/2021,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1015,Cobro de pesos,Cobro de dinero,Providencia simple,2021-03-01,En trámite,2021-05-13
26,Chubut,1/103/2021,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1015,Cobro de pesos,Cobro de dinero,Providencia simple,2021-03-19,En trámite,2021-05-13
26,Chubut,1/103/2021,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1015,Cobro de pesos,Cobro de dinero,Providencia simple,2021-04-06,En trámite,2021-05-13
26,Chubut,1/103/2021,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1015,Cobro de pesos,Cobro de dinero,Providencia simple,2021-04-19,En trámite,2021-05-13
26,Chubut,1/1031/2018,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-03,Archivado,2021-05-13
26,Chubut,1/1031/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Providencia simple,2021-02-12,En trámite,2021-05-13
26,Chubut,1/1031/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Autos para resolver,2021-03-31,En trámite,2021-05-13
26,Chubut,1/1031/2019,4,Ejecutivo,Sucesiones,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1096,Sucesión ab-intestato,Sucesiones,Autos para resolver,2021-04-23,En trámite,2021-05-13
26,Chubut,1/1032/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-12,En trámite,2021-05-13
26,Chubut,1/1033/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-11,En trámite,2021-05-13
26,Chubut,1/1034/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-03,En trámite,2021-05-13
26,Chubut,1/1034/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-02-22,En trámite,2021-05-13
26,Chubut,1/1034/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-15,En trámite,2021-05-13
26,Chubut,1/1034/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/1034/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-03,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-04-29,En trámite,2021-05-13
26,Chubut,1/1035/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-04,En trámite,2021-05-13
26,Chubut,1/1035/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-02,En trámite,2021-05-13
26,Chubut,1/1035/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-11,En trámite,2021-05-13
26,Chubut,1/1035/2012,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-18,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Autos para resolver,2021-02-19,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-02-24,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-03-03,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Autos para resolver,2021-03-18,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Sentencia Interlocutoria,2021-04-06,En trámite,2021-05-13
26,Chubut,1/1035/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-04,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-04-23,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-02-03,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-02-08,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-09,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-03-25,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-04-22,En trámite,2021-05-13
26,Chubut,1/1035/2019,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1147,Accidente de trabajo (sistémico),Accidente de trabajo,Providencia simple,2021-04-29,En trámite,2021-05-13
26,Chubut,1/1037/2019,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1095,Secuestro prendario,Medidas cautelares,Providencia simple,2021-04-21,En trámite,2021-05-13
26,Chubut,1/1038/2019,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1095,Secuestro prendario,Medidas cautelares,Providencia simple,2021-03-18,En trámite,2021-05-13
26,Chubut,1/1039/2014,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-04,Archivado,2021-05-13
26,Chubut,1/1039/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-19,En trámite,2021-05-13
26,Chubut,1/104/2016,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-04,En trámite,2021-05-13
26,Chubut,1/104/2016,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-19,Archivado,2021-05-13
26,Chubut,1/104/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-02-13,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-11,En trámite,2021-05-13
26,Chubut,1/104/2021,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-24,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-03-01,En trámite,2021-05-13
26,Chubut,1/1040/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-05,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-02-08,Archivado,2021-05-13
26,Chubut,1/1041/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-05,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-02-23,En trámite,2021-05-13
26,Chubut,1/1041/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-05,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-03-29,En trámite,2021-05-13
26,Chubut,1/1041/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-05,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-08,En trámite,2021-05-13
26,Chubut,1/1041/2018,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-10-05,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-19,En trámite,2021-05-13
26,Chubut,1/1042/2013,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-11,En trámite,2021-05-13
26,Chubut,1/1042/2013,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-04-23,En trámite,2021-05-13
26,Chubut,1/1043/2013,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-22,En trámite,2021-05-13
26,Chubut,1/1043/2013,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-03-11,En trámite,2021-05-13
26,Chubut,1/1043/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-09-04,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-04-14,En trámite,2021-05-13
